coordinate_id,market_id,city,state,surface_group,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,full_geometry_member,nested9_candidate_member,incremental4_member,water_eligibility_status,collection_eligibility,center_method_version,coordinate_method,precision_decimal_places,methodology_version,country_boundary_status,matched_feature_count,matched_mtfccs,matched_names,matched_hydroids,matched_water_source_files,classifier_version
MKT041_MAPORG_N5,MKT041,Miami,FL,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,25.8003186,-80.2337652,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_MAPORG_E5,MKT041,Miami,FL,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,25.7276624,-80.1535766,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_MAPORG_S5,MKT041,Miami,FL,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,25.6550497,-80.2337652,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Biscayne Bay,1105598385667,tl_2025_12086_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_MAPORG_W5,MKT041,Miami,FL,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,25.7276624,-80.3139538,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_C,MKT041,Miami,FL,aio,AIO9_V1,C,center,,0,25.7276845,-80.2337652,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_N2P5,MKT041,Miami,FL,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,25.7640016,-80.2337652,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_E2P5,MKT041,Miami,FL,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,25.727679,-80.1936709,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Biscayne Bay,1105598385667,tl_2025_12086_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_S2P5,MKT041,Miami,FL,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,25.6913672,-80.2337652,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Biscayne Bay,1105598385667,tl_2025_12086_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_W2P5,MKT041,Miami,FL,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,25.727679,-80.2738595,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_N5,MKT041,Miami,FL,aio,AIO9_V1,N5,N 5 mi,0,5,25.8003186,-80.2337652,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_E5,MKT041,Miami,FL,aio,AIO9_V1,E5,E 5 mi,90,5,25.7276624,-80.1535766,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_S5,MKT041,Miami,FL,aio,AIO9_V1,S5,S 5 mi,180,5,25.6550497,-80.2337652,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Biscayne Bay,1105598385667,tl_2025_12086_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT041_AIO_W5,MKT041,Miami,FL,aio,AIO9_V1,W5,W 5 mi,270,5,25.7276624,-80.3139538,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_C,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,C,center,,0,27.94766,-82.45724,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_N1,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,27.9621823,-82.45724,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_E1,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,27.947659,-82.4408864,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_S1,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,27.9331377,-82.45724,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_W1,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,27.947659,-82.4735936,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_N3,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,27.9912268,-82.45724,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_E3,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,27.9476513,-82.4081793,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_S3,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,27.9040929,-82.45724,True,False,True,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Hillsborough Bay,110510129184,tl_2025_12057_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_W3,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,27.9476513,-82.5063007,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_N5,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,28.0202712,-82.45724,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_E5,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,27.9476357,-82.3754722,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_S5,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,27.875048,-82.45724,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Hillsborough Bay,110510129184,tl_2025_12057_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_MAPORG_W5,MKT042,Tampa,FL,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,27.9476357,-82.5390078,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_C,MKT042,Tampa,FL,aio,AIO9_V1,C,center,,0,27.94766,-82.45724,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_N2P5,MKT042,Tampa,FL,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,27.9839657,-82.45724,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_E2P5,MKT042,Tampa,FL,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,27.9476539,-82.4163561,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,,110510140651,tl_2025_12057_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_S2P5,MKT042,Tampa,FL,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,27.9113541,-82.45724,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_W2P5,MKT042,Tampa,FL,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,27.9476539,-82.4981239,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_N5,MKT042,Tampa,FL,aio,AIO9_V1,N5,N 5 mi,0,5,28.0202712,-82.45724,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_E5,MKT042,Tampa,FL,aio,AIO9_V1,E5,E 5 mi,90,5,27.9476357,-82.3754722,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_S5,MKT042,Tampa,FL,aio,AIO9_V1,S5,S 5 mi,180,5,27.875048,-82.45724,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2051,Hillsborough Bay,110510129184,tl_2025_12057_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT042_AIO_W5,MKT042,Tampa,FL,aio,AIO9_V1,W5,W 5 mi,270,5,27.9476357,-82.5390078,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_C,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,C,center,,0,28.5376214,-81.3796806,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_N1,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,28.5521425,-81.3796806,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_E1,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,28.5376204,-81.3632368,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_S1,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,28.5231003,-81.3796806,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_W1,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,28.5376204,-81.3961244,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_N3,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,28.5811845,-81.3796806,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_E3,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,28.5376124,-81.3303492,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_S3,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,28.494058,-81.3796806,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_W3,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,28.5376124,-81.429012,True,False,True,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Lk Mann,110438184920,tl_2025_12095_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_N5,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,28.6102264,-81.3796806,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Lk Bell,110438184879,tl_2025_12095_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_E5,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,28.5375965,-81.2974616,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_S5,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,28.4650156,-81.3796806,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_MAPORG_W5,MKT043,Orlando,FL,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,28.5375965,-81.4618996,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_C,MKT043,Orlando,FL,aio,AIO9_V1,C,center,,0,28.5376214,-81.3796806,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_N2P5,MKT043,Orlando,FL,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,28.573924,-81.3796806,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_E2P5,MKT043,Orlando,FL,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,28.5376152,-81.3385711,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Lk Underhill,110438185332,tl_2025_12095_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_S2P5,MKT043,Orlando,FL,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,28.5013186,-81.3796806,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_W2P5,MKT043,Orlando,FL,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,28.5376152,-81.4207901,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Lk Mann,110438184920,tl_2025_12095_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_N5,MKT043,Orlando,FL,aio,AIO9_V1,N5,N 5 mi,0,5,28.6102264,-81.3796806,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Lk Bell,110438184879,tl_2025_12095_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_E5,MKT043,Orlando,FL,aio,AIO9_V1,E5,E 5 mi,90,5,28.5375965,-81.2974616,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_S5,MKT043,Orlando,FL,aio,AIO9_V1,S5,S 5 mi,180,5,28.4650156,-81.3796806,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT043_AIO_W5,MKT043,Orlando,FL,aio,AIO9_V1,W5,W 5 mi,270,5,28.5375965,-81.4618996,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_C,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,C,center,,0,30.329698,-81.658821,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_N1,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,30.3442151,-81.658821,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_E1,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,30.3296969,-81.6420859,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_S1,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,30.3151808,-81.658821,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_W1,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,30.3296969,-81.6755561,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_N3,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,30.3732493,-81.658821,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_E3,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,30.3296884,-81.6086157,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_S3,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,30.2861464,-81.658821,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_W3,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,30.3296884,-81.7090263,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_N5,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,30.4022834,-81.658821,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_E5,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,30.3296712,-81.5751455,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_S5,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,30.2571118,-81.658821,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,St Johns Riv,11050997866,tl_2025_12031_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_MAPORG_W5,MKT044,Jacksonville,FL,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,30.3296712,-81.7424965,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_AIO_C,MKT044,Jacksonville,FL,aio,AIO9_V1,C,center,,0,30.329698,-81.658821,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_AIO_N2P5,MKT044,Jacksonville,FL,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,30.3659908,-81.658821,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT044_AIO_E2P5,MKT044,Jacksonville,FL,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,30.3296913,-81.6169832,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,Arlington Riv,110536471951,tl_2025_12031_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
