coordinate_id,market_id,city,state,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,center_method_version,coordinate_method,precision_decimal_places,water_eligibility,provisional_risk
MKT013_MAPORG_SW2,MKT013,Las Vegas,NV,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,36.1468762,-115.1737895,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT013_MAPORG_NW2,MKT013,Las Vegas,NV,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,36.1878984,-115.1738027,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT013_MAPORG_NE4,MKT013,Las Vegas,NV,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,36.2084014,-115.0978815,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT013_MAPORG_SE4,MKT013,Las Vegas,NV,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,36.126357,-115.0979342,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT013_MAPORG_SW4,MKT013,Las Vegas,NV,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,36.126357,-115.1990658,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT013_MAPORG_NW4,MKT013,Las Vegas,NV,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,36.2084014,-115.1991185,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_NE2,MKT014,Reno,NV,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,39.5466563,-119.7861718,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_SE2,MKT014,Reno,NV,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,39.5056576,-119.7861874,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_SW2,MKT014,Reno,NV,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,39.5056576,-119.8391126,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_NW2,MKT014,Reno,NV,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,39.5466563,-119.8391282,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_NE4,MKT014,Reno,NV,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,39.5671466,-119.759678,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_SE4,MKT014,Reno,NV,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,39.485149,-119.7597403,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_SW4,MKT014,Reno,NV,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,39.485149,-119.8655597,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT014_MAPORG_NW4,MKT014,Reno,NV,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,39.5671466,-119.865622,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_NE2,MKT015,Salt Lake City,UT,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,40.7800748,-111.8598442,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_SE2,MKT015,Salt Lake City,UT,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,40.7390848,-111.8598608,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_SW2,MKT015,Salt Lake City,UT,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,40.7390848,-111.9137512,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_NW2,MKT015,Salt Lake City,UT,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,40.7800748,-111.9137678,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_NE4,MKT015,Salt Lake City,UT,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,40.8005603,-111.8328659,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_SE4,MKT015,Salt Lake City,UT,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,40.7185802,-111.8329321,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_SW4,MKT015,Salt Lake City,UT,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,40.7185802,-111.9406799,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT015_MAPORG_NW4,MKT015,Salt Lake City,UT,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,40.8005603,-111.9407461,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_NE2,MKT016,Denver,CO,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,39.7599356,-104.9623303,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_SE2,MKT016,Denver,CO,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,39.7189383,-104.9623461,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_SW2,MKT016,Denver,CO,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,39.7189383,-105.0154339,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_NW2,MKT016,Denver,CO,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,39.7599356,-105.0154497,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_NE4,MKT016,Denver,CO,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,39.780425,-104.9357549,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_SE4,MKT016,Denver,CO,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,39.6984304,-104.9358178,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_SW4,MKT016,Denver,CO,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,39.6984304,-105.0419622,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT016_MAPORG_NW4,MKT016,Denver,CO,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,39.780425,-105.0420251,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_NE2,MKT017,Colorado Springs,CO,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,38.8561072,-104.794777,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_SE2,MKT017,Colorado Springs,CO,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,38.8151035,-104.794792,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_SW2,MKT017,Colorado Springs,CO,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,38.8151035,-104.8472024,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_NW2,MKT017,Colorado Springs,CO,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,38.8561072,-104.8472174,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_NE4,MKT017,Colorado Springs,CO,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,38.8766,-104.7685417,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_SE4,MKT017,Colorado Springs,CO,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,38.7945927,-104.7686019,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_SW4,MKT017,Colorado Springs,CO,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,38.7945927,-104.8733925,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT017_MAPORG_NW4,MKT017,Colorado Springs,CO,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,38.8766,-104.8734527,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_NE2,MKT018,Boise,ID,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,43.6356013,-116.1731757,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_SE2,MKT018,Boise,ID,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,43.5946317,-116.1731949,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_SW2,MKT018,Boise,ID,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,43.5946317,-116.2295651,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT018_MAPORG_NW2,MKT018,Boise,ID,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,43.6356013,-116.2295843,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT018_MAPORG_NE4,MKT018,Boise,ID,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,43.6560755,-116.1449523,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_SE4,MKT018,Boise,ID,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,43.5741364,-116.1450289,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_SW4,MKT018,Boise,ID,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,43.5741364,-116.2577311,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT018_MAPORG_NW4,MKT018,Boise,ID,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,43.6560755,-116.2578077,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_NE2,MKT019,Albuquerque,NM,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,35.1081922,-106.6267055,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_SE2,MKT019,Albuquerque,NM,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,35.0671626,-106.626718,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_SW2,MKT019,Albuquerque,NM,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,35.0671626,-106.676622,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_NW2,MKT019,Albuquerque,NM,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,35.1081922,-106.6766345,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_NE4,MKT019,Albuquerque,NM,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,35.1286992,-106.6017286,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_SE4,MKT019,Albuquerque,NM,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,35.04664,-106.6017786,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_SW4,MKT019,Albuquerque,NM,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,35.04664,-106.7015614,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT019_MAPORG_NW4,MKT019,Albuquerque,NM,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,35.1286992,-106.7016114,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT020_MAPORG_NE2,MKT020,Fort Collins,CO,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,40.6103425,-105.0550166,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT020_MAPORG_SE2,MKT020,Fort Collins,CO,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,40.5693512,-105.055033,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT020_MAPORG_SW2,MKT020,Fort Collins,CO,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,40.5693512,-105.108787,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT020_MAPORG_NW2,MKT020,Fort Collins,CO,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,40.6103425,-105.1088034,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT020_MAPORG_NE4,MKT020,Fort Collins,CO,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,40.6308286,-105.0281067,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT020_MAPORG_SE4,MKT020,Fort Collins,CO,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,40.5488461,-105.0281724,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT020_MAPORG_SW4,MKT020,Fort Collins,CO,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,40.5488461,-105.1356476,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT020_MAPORG_NW4,MKT020,Fort Collins,CO,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,40.6308286,-105.1357133,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT021_MAPORG_NE2,MKT021,Chicago,IL,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,41.9043377,-87.6045205,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT021_MAPORG_SE2,MKT021,Chicago,IL,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,41.8633557,-87.604538,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT021_MAPORG_SW2,MKT021,Chicago,IL,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,41.8633557,-87.659362,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT021_MAPORG_NW2,MKT021,Chicago,IL,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,41.9043377,-87.6593795,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT021_MAPORG_NE4,MKT021,Chicago,IL,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,41.9248187,-87.5770734,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT021_MAPORG_SE4,MKT021,Chicago,IL,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,41.8428548,-87.5771435,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT021_MAPORG_SW4,MKT021,Chicago,IL,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,41.8428548,-87.6867565,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT021_MAPORG_NW4,MKT021,Chicago,IL,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,41.9248187,-87.6868266,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT022_MAPORG_NE2,MKT022,Minneapolis,MN,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,44.9977762,-93.2365356,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_SE2,MKT022,Minneapolis,MN,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,44.9568164,-93.2365561,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_SW2,MKT022,Minneapolis,MN,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,44.9568164,-93.2942439,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_NW2,MKT022,Minneapolis,MN,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,44.9977762,-93.2942644,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_NE4,MKT022,Minneapolis,MN,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,45.018245,-93.2076506,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_SE4,MKT022,Minneapolis,MN,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,44.9363255,-93.2077328,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_SW4,MKT022,Minneapolis,MN,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,44.9363255,-93.3230672,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT022_MAPORG_NW4,MKT022,Minneapolis,MN,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,45.018245,-93.3231494,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT023_MAPORG_NE2,MKT023,Milwaukee,WI,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,43.0621934,-87.88185,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT023_MAPORG_SE2,MKT023,Milwaukee,WI,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,43.0212197,-87.8818686,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT023_MAPORG_SW2,MKT023,Milwaukee,WI,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,43.0212197,-87.9377114,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT023_MAPORG_NW2,MKT023,Milwaukee,WI,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,43.0621934,-87.93773,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT023_MAPORG_NE4,MKT023,Milwaukee,WI,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,43.0826699,-87.8538914,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT023_MAPORG_SE4,MKT023,Milwaukee,WI,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,43.0007225,-87.8539657,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT023_MAPORG_SW4,MKT023,Milwaukee,WI,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,43.0007225,-87.9656143,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT023_MAPORG_NW4,MKT023,Milwaukee,WI,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,43.0826699,-87.9656886,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT024_MAPORG_NE2,MKT024,Detroit,MI,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,42.349986,-83.0166376,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT024_MAPORG_SE2,MKT024,Detroit,MI,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,42.3090072,-83.0166555,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT024_MAPORG_SW2,MKT024,Detroit,MI,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,42.3090072,-83.0718645,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT024_MAPORG_NW2,MKT024,Detroit,MI,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,42.349986,-83.0718824,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT024_MAPORG_NE4,MKT024,Detroit,MI,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,42.3704653,-82.9889972,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT024_MAPORG_SE4,MKT024,Detroit,MI,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,42.2885078,-82.9890689,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT024_MAPORG_SW4,MKT024,Detroit,MI,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,42.2885078,-83.0994511,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT024_MAPORG_NW4,MKT024,Detroit,MI,GEOGRID21_V1,NW4,NW 4 mi,315.0,4,42.3704653,-83.0995228,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_NE2,MKT025,Columbus,OH,GEOGRID21_V1,NE2,NE 2 mi,45.0,2,39.9831447,-82.9767241,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_SE2,MKT025,Columbus,OH,GEOGRID21_V1,SE2,SE 2 mi,135.0,2,39.9421491,-82.97674,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT025_MAPORG_SW2,MKT025,Columbus,OH,GEOGRID21_V1,SW2,SW 2 mi,225.0,2,39.9421491,-83.03,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT025_MAPORG_NW2,MKT025,Columbus,OH,GEOGRID21_V1,NW2,NW 2 mi,315.0,2,39.9831447,-83.0300159,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_NE4,MKT025,Columbus,OH,GEOGRID21_V1,NE4,NE 4 mi,45.0,4,40.0036333,-82.9500623,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_SE4,MKT025,Columbus,OH,GEOGRID21_V1,SE4,SE 4 mi,135.0,4,39.9216419,-82.9501259,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT025_MAPORG_SW4,MKT025,Columbus,OH,GEOGRID21_V1,SW4,SW 4 mi,225.0,4,39.9216419,-83.0566141,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
